	AMIKACIN	AMOXICILLIN	AMOXICILLIN_CLAVULANATE	CAPREOMYCIN	CIPROFLOXACIN	CLARITHROMYCIN	CLOFAZIMINE	CYCLOSERINE	ETHAMBUTOL	ETHIONAMIDE	GATIFLOXACIN	ISONIAZID	KANAMYCIN	LEVOFLOXACIN	MOXIFLOXACIN	NICOTINAMIDE	OFLOXACIN	PARA-AMINOSALICYLIC_ACID	PROTHIONAMIDE	PYRAZINAMIDE	RIFABUTIN	RIFAMPICIN	STREPTOMYCIN	country	date	lineage1	lineage2	lineage3	lineage4	lineage5	lineage6	lineage7	strain
2711	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03648051
2712	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535130
2713	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535131
2714	0	0	-1	0	-1	-1	-1	0	0	1	-1	1	-1	-1	-1	-1	0	0	-1	0	-1	1	1	Uzbekistan		0	1	0	0	0	0	0	SAMEA2535134
2715	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535136
2716	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2535137
2717	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647218
2718	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647219
2719	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03648529
2720	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03648528
2721	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647214
2722	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647215
2723	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	0	0	0	0	SAMN03647216
2724	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	0	0	0	0	SAMN03647217
2725	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647210
2726	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647211
2727	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647212
2728	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647213
2729	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533868
2730	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	1	Germany		0	0	0	0	0	0	0	SAMEA2533860
2731	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Swaziland		0	1	0	0	0	0	0	SAMEA2533862
2732	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533864
2733	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Sierra Leone		0	0	0	0	1	0	0	SAMEA2533865
2734	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647640
2735	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2160332
2736	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03648473
2737	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	0	-1	0	-1	0	-1	-1	1	-1	0	1	South Africa	missing	0	1	0	0	0	0	0	SAMN03648714
2738	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648715
2740	1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	Not Provided		0	0	0	0	0	0	0	SAMEA3139849
2741	1	-1	-1	0	1	-1	-1	-1	1	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	Not Provided		0	0	0	0	0	0	0	SAMEA3139848
2742	-1	-1	-1	-1	0	-1	-1	-1	0	0	-1	-1	-1	-1	0	0	0	-1	-1	0	-1	0	0	South Africa	2010	0	1	0	0	0	0	0	SAMN01925620
2743	-1	-1	-1	-1	0	-1	-1	-1	0	0	-1	-1	-1	-1	0	0	0	-1	-1	0	-1	0	0	South Africa	2010	0	1	0	0	0	0	0	SAMN01925621
2744	1	-1	-1	1	1	-1	-1	-1	0	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	Not Provided		0	0	0	0	0	0	0	SAMEA3139845
2745	1	-1	-1	1	1	-1	-1	-1	1	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	Not Provided		0	0	0	0	0	0	0	SAMEA3139844
2746	1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	Not Provided		0	0	0	0	0	0	0	SAMEA3139847
2747	1	-1	-1	1	1	-1	-1	-1	1	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	Not Provided		0	0	0	0	0	0	0	SAMEA3139846
2748	1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	Not Provided		0	0	0	0	0	0	0	SAMEA3139841
2749	1	-1	-1	0	1	-1	-1	-1	1	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	Not Provided		0	0	0	0	0	0	0	SAMEA3139840
2750	1	-1	-1	1	1	-1	-1	-1	1	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	Not Provided		0	0	0	0	0	0	0	SAMEA3139843
2751	1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	Not Provided		0	0	0	0	0	0	0	SAMEA3139842
2761	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	0	0	1	0	SAMN03648511
2762	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533686
2763	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533687
2764	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533680
2765	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533681
2766	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Swaziland		0	1	0	0	0	0	0	SAMEA2533682
2767	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533683
2768	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	1	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1404029
2769	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	Vietnam		0	1	0	0	0	0	0	SAMEA2533688
2770	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533689
2771	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647197
2772	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647196
2773	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647195
2774	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	1	-1	United Kingdom	missing	0	0	0	0	0	0	0	SAMN03647194
2775	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	South Africa	2011	0	0	0	1	0	0	0	SAMN01925663
2776	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	0	0	-1	-1	0	0	-1	-1	0	-1	0	0	South Africa	2011	0	0	0	1	0	0	0	SAMN01925660
2777	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647192
2778	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	Netherlands	1999	0	0	0	1	0	0	0	SAMEA968171
2779	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	Netherlands	1999	0	0	0	1	0	0	0	SAMEA968170
2780	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Netherlands	2004	0	0	0	1	0	0	0	SAMEA968173
2781	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Netherlands	1999	0	0	0	1	0	0	0	SAMEA968172
2785	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Netherlands	1994	0	0	0	1	0	0	0	SAMEA968176
2786	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Netherlands	2005	0	0	0	1	0	0	0	SAMEA968179
2787	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Netherlands	1999	0	0	0	1	0	0	0	SAMEA968178
2788	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03648058
2789	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	0	0	-1	-1	0	0	-1	-1	-1	-1	0	0	South Africa	2011	0	0	0	1	0	0	0	SAMN01925667
2790	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2004	0	0	0	1	0	0	0	SAMEA1485519
2792	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	1	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1469498
2794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2002	0	0	0	1	0	0	0	SAMEA1485511
2795	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2003	0	0	0	1	0	0	0	SAMEA1485510
2796	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2004	0	0	0	1	0	0	0	SAMEA1485513
2797	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2004	0	0	0	1	0	0	0	SAMEA1485512
2799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2001	0	0	0	1	0	0	0	SAMEA1485514
2800	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1469490
2802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2000	0	0	0	1	0	0	0	SAMEA1569162
2803	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1469494
2805	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	0	0	-1	-1	0	-1	0	0	South Africa	2011	0	0	0	1	0	0	0	SAMN01925669
2806	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	1	Peru		0	0	0	0	0	0	0	SAMEA3558208
2807	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	1	Portugal		0	0	0	0	0	0	0	SAMEA3558209
2808	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	1	Spain		0	0	0	0	0	0	0	SAMEA3558207
2809	0	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	0	Morocco		0	0	0	0	0	0	0	SAMEA3558205
2810	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Pakistan		0	0	0	0	0	0	0	SAMEA3558202
2811	0	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	1	Nigeria		0	0	0	0	0	0	0	SAMEA3558203
2812	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	Guinea		0	0	0	0	0	0	0	SAMEA3558201
2813	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1999	0	0	0	1	0	0	0	SAMEA1530866
2814	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2000	0	0	0	1	0	0	0	SAMEA1530867
2815	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1998	0	0	0	1	0	0	0	SAMEA1530864
2816	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Malawi	1996	0	0	0	1	0	0	0	SAMEA1530865
2817	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Malawi	1996	0	0	0	1	0	0	0	SAMEA1530862
2819	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Malawi	1996	0	0	0	1	0	0	0	SAMEA1530860
2820	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1997	0	0	0	1	0	0	0	SAMEA1530861
2821	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	1997	0	0	0	1	0	0	0	SAMEA1530868
2822	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2004	0	0	0	1	0	0	0	SAMEA1530869
2823	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	1	-1	1	1	Uganda	2004	0	0	0	1	0	0	0	SAMEA787754
2824	-1	-1	-1	0	-1	-1	-1	-1	1	0	-1	1	0	-1	-1	-1	0	0	-1	1	-1	1	0	Uganda	2005	0	0	0	0	0	0	0	SAMEA787756
2825	-1	-1	-1	0	-1	-1	-1	-1	1	0	-1	1	0	-1	-1	-1	0	0	-1	0	-1	1	0	Uganda	2003	0	0	1	0	0	0	0	SAMEA787750
2826	-1	-1	-1	0	-1	-1	-1	-1	1	0	-1	1	0	-1	-1	-1	0	0	-1	1	-1	1	1	Uganda	2005	0	1	0	0	0	0	0	SAMEA787752
2834	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	0	1	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403953
2835	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	0	0	1	0	0	0	SAMEA1403952
2836	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	1	1	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403951
2837	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	1	Russia	2009	0	0	0	0	0	0	0	SAMEA1403950
2838	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1403957
2839	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	1	-1	0	0	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403956
2840	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	0	0	1	0	0	0	SAMEA1403955
2841	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2008	0	1	0	0	0	0	0	SAMEA1403954
2842	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	0	0	1	0	0	0	SAMEA1403959
2843	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	0	0	0	0	0	0	SAMEA1403958
2844	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	1	0	0	0	0	SAMN03648606
2845	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	South Africa	missing	0	0	0	0	0	0	0	SAMN03648607
2846	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Swaziland		0	1	0	0	0	0	0	SAMEA2535307
2847	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	1	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648604
2849	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648908
2850	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648602
2851	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648603
2852	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	0	1	0	0	0	SAMEA2296990
2853	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648600
2854	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648601
2855	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	0	1	0	0	0	SAMEA2296992
2856	0	0	-1	0	-1	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	0	0	United Kingdom		0	0	1	0	0	0	0	SAMEA2296993
2857	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	0	1	0	0	0	SAMEA2296996
2858	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2007	0	0	0	1	0	0	0	SAMEA1708247
2859	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648718
2860	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	0	1	0	0	0	SAMEA2296997
2862	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	0	0	-1	0	0	0	-1	-1	-1	-1	0	-1	South Africa	missing	0	1	0	0	0	0	0	SAMN02350408
2863	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648719
2864	0	-1	-1	0	-1	-1	-1	0	1	0	-1	1	0	-1	-1	-1	0	0	-1	0	-1	0	1	Not Provided		0	0	0	0	0	0	0	SAMN02350402
2865	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	1	-1	0	0	-1	1	1	Russia	2009	0	0	0	1	0	0	0	SAMEA1403609
2866	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	0	-1	0	0	-1	0	0	Russia	2008	0	1	0	0	0	0	0	SAMEA1403608
2867	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	0	0	1	0	0	0	SAMEA1403603
2868	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403602
2870	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1403600
2871	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403607
2873	1	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403605
2874	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2008	0	0	0	0	0	0	0	SAMEA1403604
2885	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647171
2886	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647170
2887	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	0	1	1	-1	1	1	Russia		0	1	0	0	0	0	0	SAMEA2534438
2888	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534439
2889	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647175
2890	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647174
2891	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647177
2892	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647176
